epoch,binary_crossentropy,jaccard_coef,jaccard_coef_int,loss,val_binary_crossentropy,val_jaccard_coef,val_jaccard_coef_int,val_loss
0,1.22941977296,0.288132406726,0.282330018224,3.62716721126,0.93307085893,0.166970298866,0.166342325316,4.76142400913
1,1.02318324971,0.424275009253,0.423679499434,2.45214774234,0.871567737042,0.318718954197,0.31815446814,3.60400527726
